Date,FIPS,Recip_County,Recip_State,Series_Complete_Yes,Series_Complete_Pop_Pct,pop,county,state,y,pop_num,n,row_id,ind_post_mean,ind_CI_low,ind_CI_high,hier_post_mean,hier_CI_low,hier_CI_high,pred_mean,pred_PI_low,pred_PI_high,obs_rate,label
9/14/2022,20017,Chase County,KS,1264,47.7,12356.55738,Chase County,KS,1264,12356.55738,12357,805,0.1023997261741025,0.09714088089538302,0.10761550383583167,0.10237165950104288,0.09697419422131978,0.10787567953879339,1263.2395,1171,1360,0.10229019988670389,Chase County | 20017
9/14/2022,20019,Chautauqua County,KS,1371,42.2,20213.9219,Chautauqua County,KS,1371,20213.9219,20214,806,0.06785954481431329,0.0643224474618668,0.07132728221709267,0.06780214442231038,0.06442299262810776,0.07126080161011233,1371.8255,1276,1468,0.06782428020184031,Chautauqua County | 20019
9/14/2022,20021,Cherokee County,KS,9439,47.3,638615.903,Cherokee County,KS,9439,638615.903,638616,807,0.01478165175145129,0.014495848675993047,0.015058851034518013,0.014779702330143153,0.014475266658193008,0.015069288844094994,9441.417,9174.975,9706,0.014780400115249226,Cherokee County | 20021
9/14/2022,20023,Cheyenne County,KS,1229,46.3,35527.18676,Cheyenne County,KS,1229,35527.18676,35527,808,0.03463255778696862,0.032649006666369704,0.03651174181221811,0.03463468262517244,0.03272953451684497,0.03657272833424691,1231.2435,1139.975,1324,0.034593407830664,Cheyenne County | 20023
9/14/2022,20025,Clark County,KS,946,47.4,30764.86486,Clark County,KS,946,30764.86486,30765,809,0.030776646270412725,0.028834109944366422,0.03267763092309682,0.030746606808563542,0.028827729383881767,0.03273010270169803,946.1025,862,1029,0.030749228018852593,Clark County | 20025
9/14/2022,20027,Clay County,KS,4957,61.9,12718.84058,Clay County,KS,4957,12718.84058,12719,810,0.3897960273053881,0.3812600334210133,0.3984289528584729,0.3897893155176029,0.3817573368806461,0.3982537754701723,4956.867,4805,5107,0.38973189716172657,Clay County | 20027
9/14/2022,20033,Comanche County,KS,790,46.5,19723.33333,Comanche County,KS,790,19723.33333,19723,811,0.04008091768854518,0.03748791800531971,0.04270892653125236,0.04002725729875902,0.03732069793334053,0.042882753723081986,788.2395,713,865.0249999999999,0.04005475840389393,Comanche County | 20033
9/14/2022,20035,Cowley County,KS,17366,49.7,16159.73742,Cowley County,KS,17366,16159.73742,17366,812,0.9999421749763205,0.9997843961048312,0.9999979366698176,0.9999870220470265,0.9999092026692339,0.9999999999984067,17365.7975,17364,17366,1,Cowley County | 20035
9/14/2022,20037,Crawford County,KS,18686,48.1,567027.5779,Crawford County,KS,18686,567027.5779,567028,813,0.032944725075583055,0.0324989873313122,0.033404970166946144,0.03295530672184445,0.032475020232455847,0.03342804190287427,18691.0115,18313.9,19080.025,0.03295428091734447,Crawford County | 20037
9/14/2022,20039,Decatur County,KS,1166,41.2,35768.84422,Decatur County,KS,1166,35768.84422,35769,814,0.032623878753008734,0.0308761866193832,0.03447499304945685,0.0326202569129385,0.030888429897451667,0.03457354240631703,1167.606,1077.975,1265.0499999999997,0.03259805977242864,Decatur County | 20039
9/14/2022,20041,Dickinson County,KS,10806,58.5,5004.07332,Dickinson County,KS,10806,5004.07332,10806,815,0.9999038856333122,0.999642536592653,0.9999975237559875,0.999977099170052,0.9998481087933941,0.9999999999955982,10805.7415,10803.975,10806,1,Dickinson County | 20041
9/14/2022,20043,Doniphan County,KS,3757,49.4,6323.580034,Doniphan County,KS,3757,6323.580034,6324,816,0.5941607658036844,0.5815207678468726,0.6065938490567918,0.593943750901806,0.5817145291815529,0.605921364761738,3755.9055,3646,3866,0.5940860215053764,Doniphan County | 20043
9/14/2022,20045,Douglas County,KS,78013,63.8,38476.78571,Douglas County,KS,78013,38476.78571,78013,817,0.9999871842237837,0.999952621604116,0.9999996931990373,0.9999971240432572,0.9999804320460689,0.9999999999998266,78012.775,78011,78013,1,Douglas County | 20045
9/14/2022,20047,Edwards County,KS,1383,49.4,3838.078292,Edwards County,KS,1383,3838.078292,3838,818,0.36054408565551826,0.34565463813514224,0.37587688989928975,0.3604768386470699,0.3451880795924594,0.37635296925864925,1383.9595,1302,1468,0.3603439291297551,Edwards County | 20047
9/14/2022,20049,Elk County,KS,885,35,13428.57143,Elk County,KS,885,13428.57143,13429,819,0.06592807480788317,0.061732579214857405,0.07028440459190062,0.06597416022534452,0.061979404757309994,0.0700840460895347,886.4555,812,966.0499999999997,0.06590215205897684,Elk County | 20049
9/14/2022,20051,Ellis County,KS,14694,51.5,10768.0798,Ellis County,KS,14694,10768.0798,14694,820,0.9999317565804726,0.9997472309642202,0.9999983834108535,0.9999837781725315,0.9998855190524426,0.9999999999970368,14693.7485,14692,14694,1,Ellis County | 20051
9/14/2022,20053,Ellsworth County,KS,3520,57.7,92076.45875,Ellsworth County,KS,3520,92076.45875,92076,821,0.0382614449855964,0.037047326672379095,0.039488417703755066,0.03822846770820131,0.03700637737867317,0.03945753383783466,3520.778,3361,3678,0.038229288848342674,Ellsworth County | 20053
9/14/2022,20055,Finney County,KS,18807,51.6,11585.04673,Finney County,KS,18807,11585.04673,18807,822,0.999946290707436,0.9997954059270322,0.9999985336137633,0.9999883535502155,0.9999202048404914,0.9999999999986954,18806.7885,18805,18807,1,Finney County | 20055
9/14/2022,20057,Ford County,KS,15900,47.3,63917.43119,Ford County,KS,15900,63917.43119,63917,823,0.2487831467634603,0.2455549580645201,0.2521153756402002,0.24882214290937635,0.24544540897309647,0.2519963440875739,15902.1855,15589,16195.025000000001,0.2487601107686531,Ford County | 20057
9/14/2022,20059,Franklin County,KS,13548,53,590415.2778,Franklin County,KS,13548,590415.2778,590415,824,0.022945856032671293,0.022575999807483264,0.02333116366398025,0.02295506281830322,0.022571904371091953,0.02333688504914976,13556.2015,13249,13869.025,0.022946571479383147,Franklin County | 20059
9/14/2022,20061,Geary County,KS,30553,95,1475875.949,Geary County,KS,30553,1475875.949,1475876,825,0.020699935024265828,0.02046392064043366,0.02092700767962213,0.020703175032023596,0.020475448674213043,0.02092183776306782,30556.675,30083.8,31011.05,0.020701603657759866,Geary County | 20061
9/14/2022,20065,Graham County,KS,1246,50.2,899741.4722,Graham County,KS,1246,899741.4722,899741,826,0.001384695860597514,0.0013063694354953908,0.0014607695321710965,0.00138480708581503,0.001309834291602683,0.0014592316734114957,1246.955,1154,1347.0249999999999,0.0013848429714773474,Graham County | 20065
9/14/2022,20067,Grant County,KS,3472,48.6,3616.402116,Grant County,KS,3472,3616.402116,3616,827,0.9598180987581455,0.9532899484478667,0.9659633114448515,0.9601891290687552,0.9539485855892043,0.9663543089818122,3472.2535,3437,3505,0.9601769911504425,Grant County | 20067
9/14/2022,20069,Gray County,KS,2794,46.7,1762.820513,Gray County,KS,2794,1762.820513,2794,828,0.9996480391212337,0.9987625634270227,0.9999916004985674,0.9999219751750709,0.9994070227723546,0.9999999999924576,2793.7855,2792,2794,1,Gray County | 20069
9/14/2022,20071,Greeley County,KS,644,52.3,62782.54649,Greeley County,KS,644,62782.54649,62783,829,0.010277487307915275,0.009481550920893922,0.011082377777294915,0.010258546001144689,0.0094775160811864,0.011088366006828115,644.3,575,712,0.010257553796409856,Greeley County | 20071
9/14/2022,20073,Greenwood County,KS,3050,51,17152.25564,Greenwood County,KS,3050,17152.25564,17152,830,0.17785287749796166,0.17220195435806027,0.1837445153326876,0.17777263982847044,0.17209544427705759,0.1835422213513714,3047.7355,2911.9750000000004,3179.0249999999996,0.17782182835820895,Greenwood County | 20073
9/14/2022,20075,Hamilton County,KS,1069,42.1,11441.22658,Hamilton County,KS,1069,11441.22658,11441,831,0.09349196217774196,0.0882098017052173,0.0989157929825542,0.09343669304062617,0.08789579552106712,0.0987653710098372,1069.71,981,1158,0.09343588847128748,Hamilton County | 20075
9/14/2022,20077,Harper County,KS,2703,49.7,72938.2151,Harper County,KS,2703,72938.2151,72938,832,0.03709717397165492,0.03573224044507508,0.03852287169721937,0.037021996750481276,0.035646332251847435,0.03845097585071066,2700.521,2556.975,2845,0.03705887191861581,Harper County | 20077
9/14/2022,20079,Harvey County,KS,16673,48.4,76108.06175,Harvey County,KS,16673,76108.06175,76108,833,0.21902491208262473,0.21605892156377257,0.22198079712467517,0.21914493821798606,0.2162945155319378,0.2221728141489625,16677.265,16361.974999999999,17000.025,0.2190702685657224,Harvey County | 20079
9/14/2022,20081,Haskell County,KS,1593,40.1,15773.73737,Haskell County,KS,1593,15773.73737,15774,834,0.10101604529179799,0.0965854564246788,0.10563327207582718,0.1009858192810298,0.09622398843480204,0.10577862779317095,1593.015,1488,1698.0249999999999,0.10098896918980602,Haskell County | 20081
9/14/2022,20083,Hodgeman County,KS,832,46.4,607525.3054,Hodgeman County,KS,832,607525.3054,607525,835,0.0013705034146055672,0.0012828799882050924,0.0014663440690776623,0.001369565755950125,0.0012753941631404118,0.0014608745557136058,831.948,751,914.0249999999999,0.0013694909674498992,Hodgeman County | 20083
9/14/2022,20085,Jackson County,KS,8641,65.6,26760.71429,Jackson County,KS,8641,26760.71429,26761,836,0.32279540362412645,0.3172023597036009,0.3286234120881312,0.3228430811068276,0.31719939293860966,0.32849547510394056,8640.1,8433,8848,0.3228952580247375,Jackson County | 20085
9/14/2022,20087,Jefferson County,KS,10578,55.5,128204.918,Jefferson County,KS,10578,128204.918,128205,837,0.08251388214536536,0.08096958859471974,0.08400849363576572,0.08253720817600424,0.08110109811062802,0.08400215437807403,10580.551,10311.95,10847.05,0.08250848250848251,Jefferson County | 20087
9/14/2022,20089,Jewell County,KS,1358,47.2,681.2933025,Jewell County,KS,1358,681.2933025,1358,838,0.9992732253847504,0.9973203481478847,0.9999824584568903,0.9998463154927907,0.9988438459877433,0.9999999999710273,1357.772,1356,1358,1,Jewell County | 20089
9/14/2022,20091,Johnson County,KS,475607,79,853.968254,Johnson County,KS,475607,853.968254,475607,839,0.9999980035483266,0.9999923972764537,0.9999999577818116,0.9999995483489925,0.9999967369412845,0.9999999999999888,475606.776,475605,475607,1,Johnson County | 20091
9/14/2022,20093,Kearny County,KS,2109,55,44502.4,Kearny County,KS,2109,44502.4,44502,840,0.04742267001314036,0.045525748035467606,0.04947963667417583,0.04739600303648211,0.045425469080588615,0.04930370950473068,2109.671,1985.9750000000001,2230.0249999999996,0.047391128488607256,Kearny County | 20093
9/14/2022,20095,Kingman County,KS,3452,48.3,22429.11877,Kingman County,KS,3452,22429.11877,22429,841,0.15389167165512768,0.14930188204465844,0.15871864542574787,0.15398338730279132,0.14930045325896288,0.15865674632434465,3453.776,3314,3601,0.15390788711043737,Kingman County | 20095
9/14/2022,20097,Kiowa County,KS,1297,52.4,383389.1709,Kiowa County,KS,1297,383389.1709,383389,842,0.0033881830170373233,0.003202170466372042,0.003575953840111965,0.0033846279512731426,0.0032037296023438027,0.003566499553871565,1296.8165,1200.975,1397.0499999999997,0.0033829869923237233,Kiowa County | 20097
9/14/2022,20099,Labette County,KS,9946,50.7,168424.5661,Labette County,KS,9946,168424.5661,168425,843,0.05905723090098027,0.05795344051405716,0.06012085972052387,0.05904337918902392,0.05788561227540835,0.060180700580345484,9939.4615,9672.95,10205.099999999999,0.059052990945524714,Labette County | 20099
9/14/2022,20101,Lane County,KS,663,43.2,8116.326531,Lane County,KS,663,8116.326531,8116,844,0.08183546298744236,0.07610722269988612,0.08790345811691179,0.08153497773334235,0.07535305935776879,0.08769761008889185,661.847,591,731,0.08169048792508625,Lane County | 20101
9/14/2022,20103,Leavenworth County,KS,49475,60.5,1183.400268,Leavenworth County,KS,49475,1183.400268,49475,845,0.9999807257568802,0.9999293905279817,0.9999994742383841,0.9999956157427892,0.9999690650782779,0.9999999999985203,49474.7705,49473,49475,1,Leavenworth County | 20103
9/14/2022,20105,Lincoln County,KS,1318,44.5,16025.72899,Lincoln County,KS,1318,16025.72899,16026,846,0.08229295994063186,0.0779885921855217,0.08673231473978493,0.08225037494685612,0.07810505077703765,0.08663780843844204,1318.5105,1220.975,1416,0.08224135779358542,Lincoln County | 20105
9/14/2022,20107,Linn County,KS,3522,36.3,40392.15686,Linn County,KS,3522,40392.15686,40392,847,0.08720805382213652,0.08453572133003792,0.08995714185757993,0.08721220037457714,0.08443417920766252,0.08993384033872283,3521.087,3366,3687.0499999999993,0.08719548425430779,Linn County | 20107
9/14/2022,20111,Lyon County,KS,19514,58.8,119120.8577,Lyon County,KS,19514,119120.8577,119121,848,0.16386938650433958,0.16176797890215533,0.16599503054003,0.16380009030341183,0.16172773968787274,0.1658235188271136,19509.9115,19162.725000000002,19855.025,0.1638166234333157,Lyon County | 20111
9/14/2022,20113,McPherson County,KS,16153,56.6,1155.963303,McPherson County,KS,16153,1155.963303,16153,849,0.999937509915179,0.999758812313447,0.9999984400190708,0.9999869635526112,0.9999107950605273,0.9999999999969484,16152.802,16151,16153,1,McPherson County | 20113
9/14/2022,20115,Marion County,KS,6009,50.6,16019.93355,Marion County,KS,6009,16019.93355,16020,850,0.37522349852097536,0.3676265050905877,0.3827207141435045,0.3750808381149688,0.36760036188046513,0.3825395700378709,6011.3975,5841.95,6189.125,0.3750936329588015,Marion County | 20115
9/14/2022,20117,Marshall County,KS,6355,65.5,45708.95522,Marshall County,KS,6355,45708.95522,45709,851,0.13904727913776616,0.13593632045171858,0.14223117832220056,0.1390314581142484,0.13597779898851636,0.14223284384260507,6352.568,6142,6561,0.13903170054037498,Marshall County | 20117
9/14/2022,20119,Meade County,KS,1709,42.4,1077.319588,Meade County,KS,1709,1077.319588,1709,852,0.9994172505980664,0.9979090730691789,0.9999849881751881,0.999878951066379,0.9991729232579502,0.9999999999491989,1708.7945,1707,1709,1,Meade County | 20119
9/14/2022,20121,Miami County,KS,16748,48.9,30015.42416,Miami County,KS,16748,30015.42416,30015,853,0.5579979632610707,0.5526582110738563,0.5635364033508425,0.5580909522091348,0.5525590004946808,0.5636497862036136,16748.483,16516.9,16978.025,0.5579876728302515,Miami County | 20121
9/14/2022,20123,Mitchell County,KS,3227,54,30964.02878,Mitchell County,KS,3227,30964.02878,30964,854,0.10413469913968773,0.10080118921714463,0.10745417415457667,0.10424872529779425,0.10075507088964954,0.1076802968191602,3228.051,3077.975,3379,0.10421780131765922,Mitchell County | 20123
9/14/2022,20125,Montgomery County,KS,14933,46.9,45414.42953,Montgomery County,KS,14933,45414.42953,45414,855,0.32877551344603834,0.32445253549079056,0.33298877077840033,0.32887473926878424,0.3244762559983619,0.3328340542235743,14935.371,14658.975,15199.025,0.3288193068216849,Montgomery County | 20125
9/14/2022,20127,Morris County,KS,3193,56.8,28419.04762,Morris County,KS,3193,28419.04762,28419,856,0.11244381435799923,0.10873460447465373,0.11618954543645088,0.11235132894341503,0.10862181302868322,0.11606907979985978,3193.627,3045.9750000000004,3345,0.1123544107815194,Morris County | 20127
9/14/2022,20129,Morton County,KS,1108,42.8,7530.337079,Morton County,KS,1108,7530.337079,7530,857,0.14724535475873077,0.13950620155497526,0.15549699398479697,0.1471570292576986,0.1393456216589739,0.1552468271348343,1107.8075,1023,1192,0.14714475431606905,Morton County | 20129
9/14/2022,20131,Nemaha County,KS,5661,55.3,1837.259101,Nemaha County,KS,5661,1837.259101,5661,858,0.9998178410236463,0.9992909687789955,0.9999948517486619,0.9999624180897729,0.9997315137300223,0.9999999999777333,5660.8,5659,5661,1,Nemaha County | 20131
9/14/2022,20133,Neosho County,KS,4698,29.3,107632.1244,Neosho County,KS,4698,107632.1244,107632,859,0.043666527422465636,0.04247043523536431,0.04486186478283233,0.04365461881799846,0.04242942473395164,0.04489883634208828,4700.155,4519,4898,0.04364872900252713,Neosho County | 20133
9/14/2022,20135,Ness County,KS,1474,53.6,18514.85149,Ness County,KS,1474,18514.85149,18515,860,0.07965590359559027,0.07574305890224213,0.08364599868297101,0.07975257742950922,0.07587310531813792,0.08369804305023307,1475.915,1372,1578.0249999999999,0.07961112611396165,Ness County | 20135
9/14/2022,20137,Norton County,KS,2891,53.9,13318.54839,Norton County,KS,2891,13318.54839,13319,861,0.21704107070071488,0.20998587149723746,0.2242718983310309,0.21694349689709508,0.20994161445945214,0.22428723831600605,2890.805,2756,3019.0249999999996,0.21705833771304153,Norton County | 20137
9/14/2022,20139,Osage County,KS,8328,52.2,30635.17915,Osage County,KS,8328,30635.17915,30635,862,0.2719021318174374,0.2667218910044681,0.2768914066844743,0.2718949840111023,0.2668306118151309,0.27659696548407064,8330.0285,8116,8542.074999999999,0.2718459278602905,Osage County | 20139
9/14/2022,20141,Osborne County,KS,1455,42.5,827868.594,Osborne County,KS,1455,827868.594,827869,863,0.0017572886603551628,0.0016604283105367392,0.0018477766696822612,0.0017573532305741031,0.0016667666722446084,0.0018471922856410328,1454.2415,1344,1556,0.0017575244392530702,Osborne County | 20141
9/14/2022,20143,Ottawa County,KS,2655,46.5,20944,Ottawa County,KS,2655,20944,20944,864,0.12671408753929664,0.12225142285534925,0.13124762429612674,0.12673908833097938,0.12229253725743978,0.1313090600616702,2653.042,2514,2787,0.12676661573720396,Ottawa County | 20143
9/14/2022,20145,Pawnee County,KS,3564,55.6,39001.87617,Pawnee County,KS,3564,39001.87617,39002,865,0.0914058989889262,0.08854138142871106,0.09423747207852089,0.0913493989616381,0.0885558743029651,0.09405513039593692,3563.531,3413,3719.0249999999996,0.09137992923439824,Pawnee County | 20145
9/14/2022,20147,Phillips County,KS,2318,44.3,23103.52941,Phillips County,KS,2318,23103.52941,23104,866,0.1004543251934329,0.09670632511680953,0.10444909652069165,0.10035273376935808,0.09644438848605744,0.10433774640869253,2318.8075,2195.975,2447,0.10032894736842106,Phillips County | 20147
9/14/2022,20149,Pottawatomie County,KS,10409,42.7,22805.82524,Pottawatomie County,KS,10409,22805.82524,22806,867,0.4564534391094029,0.4498760010789411,0.46270121304620876,0.45643755853664936,0.44977828880837667,0.4626657893751693,10410.1865,10195,10620.025,0.45641497851442603,Pottawatomie County | 20149
9/14/2022,20151,Pratt County,KS,4652,50.8,3832.962138,Pratt County,KS,4652,3832.962138,4652,868,0.9997948806442338,0.9992713356469377,0.9999952314974581,0.9999512577506053,0.9996585617952476,0.9999999999871075,4651.74,4650,4652,1,Pratt County | 20151
9/14/2022,20153,Rawlins County,KS,1110,43.9,166380.9524,Rawlins County,KS,1110,166380.9524,166381,869,0.006677056875544297,0.006272983191576912,0.0070756515865265475,0.0066714217337169035,0.006289266161253454,0.007055958555229344,1110.508,1022,1202.0249999999999,0.006671434839314585,Rawlins County | 20153
9/14/2022,20155,Reno County,KS,31402,50.7,7662.763466,Reno County,KS,31402,7662.763466,31402,870,0.9999675130007536,0.9998704150341803,0.9999993325582737,0.9999925199245838,0.9999455797152998,0.9999999999997657,31401.775,31400,31402,1,Reno County | 20155
9/14/2022,20157,Republic County,KS,2390,51.6,54069.90881,Republic County,KS,2390,54069.90881,54070,871,0.04418744176138091,0.04256100930184576,0.04594334248596495,0.0441989922984815,0.04253254104141369,0.0459789162254685,2389.4525,2256,2525,0.0442019604216756,Republic County | 20157
9/14/2022,20159,Rice County,KS,4276,44.8,12424.63235,Rice County,KS,4276,12424.63235,12425,872,0.3442135426688091,0.336115568810671,0.3526329675159485,0.3440894432699116,0.3358153711766371,0.3525264077058288,4277.4525,4126,4414.025,0.34414486921529175,Rice County | 20159
9/14/2022,20161,Riley County,KS,29971,40.4,14879.23729,Riley County,KS,29971,14879.23729,29971,873,0.999965854865533,0.9998734476534141,0.9999992000973318,0.9999926184448769,0.9999489798032487,0.9999999999995008,29970.7935,29969,29971,1,Riley County | 20161
9/14/2022,20163,Rooks County,KS,2421,49.2,2170.498084,Rooks County,KS,2421,2170.498084,2421,874,0.9995828288890356,0.9983717754075409,0.9999909331816857,0.9999060915815952,0.999369007163915,0.9999999999522469,2420.7855,2419,2421,1,Rooks County | 20163
9/14/2022,20165,Rush County,KS,1574,51.8,5973.913043,Rush County,KS,1574,5973.913043,5974,875,0.26345684408966913,0.25261326137394163,0.27453091016708653,0.26349057928690023,0.2526317045012667,0.2744203621200755,1574.5935,1482,1670,0.26347505858721126,Rush County | 20165
9/14/2022,20167,Russell County,KS,3020,44,26463.71681,Russell County,KS,3020,26463.71681,26464,876,0.11414296663211645,0.11049461093247366,0.11815831754995186,0.11407579965229311,0.1103586073407777,0.11810223387923134,3018.996,2874,3164,0.11411729141475212,Russell County | 20167
9/14/2022,20171,Scott County,KS,2383,49.4,19727.73537,Scott County,KS,2383,19727.73537,19728,877,0.12080403229024983,0.11608673100569836,0.12526678181046264,0.12086443591237876,0.11622299961977318,0.12546850051060066,2385.0435,2253,2513.025,0.12079278183292781,Scott County | 20171
9/14/2022,20173,Sedgwick County,KS,293424,56.9,34088.88889,Sedgwick County,KS,293424,34088.88889,293424,878,0.9999965264605273,0.9999876442317517,0.9999999091934463,0.999999205343289,0.9999939841310099,0.9999999999998912,293423.781,293422,293424,1,Sedgwick County | 20173
9/14/2022,20175,Seward County,KS,10386,48.5,25762.74945,Seward County,KS,10386,25762.74945,25763,879,0.4032524442403574,0.3972869183072584,0.40912598348430707,0.4031271486972466,0.3971566117935239,0.40913060259128026,10388.8565,10163,10605.025,0.4031362807126499,Seward County | 20175
9/14/2022,20179,Sheridan County,KS,925,36.7,137771.4885,Sheridan County,KS,925,137771.4885,137771,880,0.006721139838654582,0.006292882236088491,0.007159406301110392,0.00670944735456973,0.006276410833656555,0.007158519926161143,924.306,842,1008.0249999999999,0.00671403996486924,Sheridan County | 20179
9/14/2022,20181,Sherman County,KS,2662,45,21335.13514,Sherman County,KS,2662,21335.13514,21335,881,0.12479544996906804,0.12027046383746348,0.12917436009104516,0.12476747758285714,0.120429999824955,0.12925087611275382,2660.3265,2531.975,2798,0.12477150222638857,Sherman County | 20181
9/14/2022,20183,Smith County,KS,1629,45.5,25071.08239,Smith County,KS,1629,25071.08239,25071,882,0.06498663345857833,0.061852668169970496,0.06797742434284706,0.0649510717496247,0.06202673845504429,0.06796355503423132,1628.534,1525.975,1738,0.06497546966614814,Smith County | 20183
9/14/2022,20185,Stafford County,KS,1966,47.3,6278.325123,Stafford County,KS,1966,6278.325123,6278,883,0.31336307269223107,0.30193711960114333,0.32482388558294334,0.3130138154728558,0.3013115556454515,0.32414066052595025,1965.557,1865,2063.0249999999996,0.3131570563873845,Stafford County | 20185
9/14/2022,20187,Stanton County,KS,1041,51.9,16336.86441,Stanton County,KS,1041,16336.86441,16337,884,0.06378218774374214,0.06007294865092015,0.06767064964559327,0.06373907464850317,0.06012029590025442,0.06738487234199597,1041.871,961,1130.0249999999999,0.06372038930036114,Stanton County | 20187
9/14/2022,20189,Stevens County,KS,2218,40.4,8783.13253,Stevens County,KS,2218,8783.13253,8783,885,0.2526800691419208,0.24360571723984203,0.26162960784962574,0.25250599632003584,0.24319288386571947,0.2615664920370234,2216.2275,2098.9500000000003,2331,0.2525333029716498,Stevens County | 20189
9/14/2022,20191,Sumner County,KS,10181,44.6,21864.64646,Sumner County,KS,10181,21864.64646,21865,886,0.4655126230397967,0.45876350440796676,0.47242523822094434,0.46552398956666485,0.4588633402198896,0.4720521064799755,10177.793,9974,10387.050000000001,0.46563000228675966,Sumner County | 20191
9/14/2022,20193,Thomas County,KS,3290,42.3,45677.25753,Thomas County,KS,3290,45677.25753,45677,887,0.07203967062117125,0.0695679491871019,0.07439143846694184,0.0720287300903454,0.06964130739120762,0.07439530409690791,3290.647,3140.975,3448,0.07202749742758938,Thomas County | 20193
9/14/2022,20195,Trego County,KS,1113,39.7,117489.1566,Trego County,KS,1113,117489.1566,117489,888,0.009480409030829877,0.008934605385405667,0.010055901841499576,0.00947427982032188,0.008938469501717849,0.01002801354558867,1112.344,1021.9749999999999,1204.0249999999999,0.009473227280851825,Trego County | 20195
9/14/2022,20197,Wabaunsee County,KS,3390,48.9,40400.51348,Wabaunsee County,KS,3390,40400.51348,40401,889,0.08399108922381536,0.08142409703183502,0.08663524826716014,0.08395509973931323,0.0812165233300779,0.08661681369887059,3392.301,3230.975,3549,0.0839088141382639,Wabaunsee County | 20197
9/14/2022,20199,Wallace County,KS,585,38.5,579432.6329,Wallace County,KS,585,579432.6329,579433,890,0.0010130034313928246,9.328904956042629e-4,0.0010980100694552946,0.0010093599035420546,9.29023655742475e-4,0.001091530760230049,584.856,523,652,0.001009607668185968,Wallace County | 20199
9/14/2022,20201,Washington County,KS,2973,55,287981.7416,Washington County,KS,2973,287981.7416,287982,891,0.01032748370267057,0.009965860599299806,0.010698617549747458,0.010328762610082623,0.009978608737998338,0.010695068582136884,2974.747,2835,3126.0249999999996,0.010323561889284747,Washington County | 20201
9/14/2022,20203,Wichita County,KS,1097,51.8,20881.23924,Wichita County,KS,1097,20881.23924,20881,892,0.05247571278651258,0.04939098453797814,0.05562576651079141,0.05258084565066394,0.049598381880773264,0.055682651761661074,1097.264,1008.975,1183,0.052535798093961014,Wichita County | 20203
9/14/2022,20205,Wilson County,KS,3857,45.2,50587.36842,Wilson County,KS,3857,50587.36842,50587,893,0.07627359964979792,0.07395435165508592,0.07857712650955168,0.07628770508302857,0.07393628629651336,0.07866973025674177,3858.922,3688.975,4035.0249999999996,0.07624488504951865,Wilson County | 20205
9/14/2022,20207,Woodson County,KS,1355,43.2,40554.87805,Woodson County,KS,1355,40554.87805,40555,894,0.03345935807122232,0.031694564912857416,0.03517111213021822,0.03342392395497197,0.03165763772956845,0.03509922049153146,1355.1245,1253,1455.0249999999999,0.033411416594747875,Woodson County | 20207
9/14/2022,20209,Wyandotte County,KS,98871,59.8,98547.72727,Wyandotte County,KS,98871,98547.72727,98871,895,0.9999900551815988,0.9999634579334049,0.9999997107183927,0.9999978704329764,0.9999843095706534,0.9999999999997982,98870.77,98869,98871,1,Wyandotte County | 20209
9/14/2022,21001,Adair County,KY,7677,40,3450.980392,Adair County,KY,7677,3450.980392,7677,896,0.9998687137925889,0.9995065536063006,0.9999975491611492,0.9999782259084155,0.9998131542392066,0.999999999999864,7676.8255,7675,7677,1,Adair County | 21001
9/14/2022,21003,Allen County,KY,8588,40.3,1391.213389,Allen County,KY,8588,1391.213389,8588,897,0.99987653697168,0.9995390919052748,0.9999968415746682,0.9999783286820316,0.9998377988372786,0.9999999999999309,8587.813,8586,8588,1,Allen County | 21003
9/14/2022,21005,Anderson County,KY,13068,57.4,62376.71233,Anderson County,KY,13068,62376.71233,62377,898,0.2094507851829516,0.20626508076700556,0.2126313552017037,0.20951446708287275,0.20632425417964328,0.21276109175216312,13072.66,12797.925,13352.074999999999,0.20950029658367667,Anderson County | 21005
9/14/2022,21007,Ballard County,KY,3101,39.3,974867.5595,Ballard County,KY,3101,974867.5595,974868,899,0.003181774874143239,0.0030686128877578955,0.003299421063563449,0.0031804386602720053,0.0030671726676748503,0.0032952280740550523,3101.9175,2946.9750000000004,3262.0249999999996,0.0031809434713212454,Ballard County | 21007
9/14/2022,21011,Bath County,KY,6861,54.9,55209.67742,Bath County,KY,6861,55209.67742,55210,900,0.12425279216310164,0.12152806116965535,0.1270259641277052,0.12421867237291118,0.12155190295747331,0.1268859114249946,6854.558,6636.975,7069.05,0.12427096540481797,Bath County | 21011
9/14/2022,21013,Bell County,KY,12132,46.6,48946.52406,Bell County,KY,12132,48946.52406,48947,901,0.24790227891057345,0.24396209464380678,0.2516141815593954,0.24789715063837614,0.2440304954346239,0.2518632923739211,12131.9255,11845.95,12395,0.24785993012850635,Bell County | 21013
9/14/2022,21017,Bourbon County,KY,11731,59.3,22742.20374,Bourbon County,KY,11731,22742.20374,22742,902,0.515714003285133,0.509263938116106,0.5220819248520461,0.5158765526826007,0.5093875840094805,0.5224149183319968,11729.307,11517,11945,0.5158297423269721,Bourbon County | 21017
